Date,avg_sentiment_all_news,avg_sentiment_top_news
11/2/2009,-0.033838307,-0.046174998
2/20/2009,-0.035552243,-0.31012499
10/9/2009,0.075331744,-0.165794997
4/26/2009,-0.107038094,0.007524616
1/7/2017,-0.048625747,-0.194345001
11/25/2013,-0.074323153,-0.32057999
10/31/2013,-0.12109835,-0.052485001
7/7/2014,-0.127007691,-0.256029996
3/13/2013,-0.019098435,-0.17151818
10/7/2012,0.018377778,-0.141183333
8/27/2012,-0.042445521,-0.313245
2/10/2012,-0.066645063,-0.221959091
3/2/2008,0.007524616,-0.198620002
7/1/2019,-0.120055414,-0.182604763
5/5/2018,-0.150177383,-0.130677499
4/13/2016,-0.097264498,-0.099415094
12/27/2009,-0.180483781,-0.179760003
7/12/2010,-0.122205725,-0.177474998
3/25/2008,-0.101162774,-0.337785001
3/28/2009,-0.061044221,-0.359070828
10/21/2008,-0.099415094,-0.116134994
12/7/2013,-0.113359367,-0.309195004
3/14/2014,-0.130186125,-0.199020001
9/6/2013,-0.058997518,-0.111125001
10/14/2012,-0.001889292,-0.080303847
11/10/2012,-0.066665084,-0.265634784
1/13/2011,-0.07731174,-0.190190477
12/5/2011,-0.04373823,-0.314053325
2/8/2012,-0.025390605,-0.236880001
5/9/2019,-0.141223623,-0.130951129
3/1/2018,-0.069161298,-0.058980941
12/5/2018,-0.130951129,-0.090930357
12/27/2018,-0.058980941,-0.247944999
2/6/2019,-0.090930357,-0.213519999
11/15/2017,-0.073003085,-0.252204999
9/13/2016,-0.087463832,-0.266344999
4/2/2015,-0.108996019,-0.244447615
5/24/2010,-0.158921027,-0.27198
10/15/2010,-0.059563056,-0.041590001
10/16/2010,-0.225202564,-0.251699999
1/22/2014,-0.105872265,-0.211949996
7/28/2014,-0.183376403,-0.106695235
2/25/2014,-0.128017079,-0.110730002
1/30/2015,-0.154021,-0.154688888
10/24/2014,-0.172610942,-0.309274998
2/15/2013,-0.063940685,-0.22766
2/14/2015,-0.187094674,-0.132274999
11/27/2012,-0.069706342,-0.176060002
4/13/2011,-0.199899697,-0.159280002
4/8/2011,-0.171785365,-0.231159094
2/29/2012,-0.02356149,-0.07053
7/5/2012,-0.044615142,-0.267544997
12/9/2011,-0.065484629,-0.190230001
4/3/2012,-0.020272758,-0.204009998
3/6/2008,-0.251699999,0.02976818
11/28/2018,-0.110276808,-0.110276808
5/30/2018,-0.159527324,-0.170784997
7/9/2018,-0.059821378,-0.170449997
1/17/2018,-0.051021376,-0.258494999
2/16/2019,-0.128122571,-0.308928573
5/7/2018,-0.081880866,-0.097686842
11/17/2017,-0.094535068,-0.042845761
10/1/2017,-0.152607854,-0.180881482
11/15/2010,-0.122123076,-0.243939998
4/20/2010,-0.039301166,-0.295154999
5/7/2010,-0.012292969,-0.107219998
8/15/2010,-0.216519199,-0.246122729
9/25/2009,-0.06472636,-0.206195449
1/27/2009,-0.125059531,-0.087668005
8/15/2008,-0.040407425,-0.164608334
9/7/2008,-0.042845761,-0.220418182
7/12/2008,-0.090975238,-0.038495005
10/14/2016,-0.052256005,-0.159579994
11/27/2013,-0.088119018,-0.018725003
10/29/2013,-0.07431609,-0.185419992
8/28/2014,-0.11058008,-0.184914285
1/23/2013,-0.083515954,-0.1244375
1/12/2013,-0.182565341,-0.109549999
8/16/2014,-0.14014859,-0.276904996
5/8/2011,-0.166755454,-0.288965
8/29/2011,-0.148506344,-0.207129997
2/1/2012,-0.094805166,-0.061934999
11/13/2018,-0.105570345,-0.105570345
1/14/2019,-0.135949685,-0.135949685
9/26/2018,-0.082246841,-0.048109523
4/9/2016,-0.131503813,-0.071256522
1/12/2017,-0.03302466,-0.173592
8/21/2016,-0.113003776,-0.179554996
8/22/2016,-0.053766034,-0.237034999
10/3/2009,-0.001653049,-0.257071427
12/29/2009,-0.075699641,-0.227254544
7/1/2009,-0.106705746,-0.216859997
7/29/2016,-0.073810128,-0.405636362
6/25/2015,-0.086853408,-0.103430002
8/24/2014,-0.140946957,-0.162359998
8/27/2011,-0.122680251,-0.282954542
6/29/2011,-0.13022005,-0.209864997
7/1/2011,-0.122558648,-0.102835
7/23/2011,-0.309102024,-0.293050001
4/17/2018,-0.099409143,-0.186867899
10/26/2019,-0.186867899,-0.191314286
6/17/2018,-0.084438186,0.036709999
12/25/2015,-0.116527854,-0.046282941
9/24/2016,-0.111313408,-0.080154999
3/18/2017,-0.061493036,-0.107190474
7/8/2015,-0.099102129,-0.077299999
7/15/2009,-0.182986474,0.029499998
6/9/2008,-0.046282941,-0.110625
8/31/2008,-0.086180314,-0.328369996
4/25/2015,-0.185736446,-0.167389999
4/12/2014,-0.176967078,-0.078824323
12/3/2014,-0.13372033,-0.166399998
11/12/2012,-0.080213082,-0.384283334
5/18/2013,-0.087512612,-0.063545
12/11/2012,-0.063671839,-0.302405
12/16/2018,-0.097240196,-0.097240196
9/25/2017,-0.085846493,-0.225879243
7/27/2017,-0.008677084,-0.227150001
8/14/2015,-0.143990966,-0.057476687
3/22/2010,0.026621831,-0.152105193
2/25/2010,-0.124672622,-0.18863333
11/20/2009,-0.121763808,-0.196124999
2/6/2010,-0.105088304,-0.188112903
11/25/2009,-0.04678,-0.050863636
7/8/2008,-0.057476687,-0.081420002
10/29/2008,-0.152105193,-0.242090005
6/29/2008,-0.112407048,-0.13016
5/14/2015,-0.098378653,-0.233985005
8/31/2013,-0.125695922,-0.138635
12/31/2014,-0.171524241,-0.232809087
6/22/2013,-0.097456567,-0.247554996
11/25/2014,-0.099516553,-0.301889998
10/19/2011,-0.081777963,-0.096680003
6/5/2012,0.005014962,-0.21453333
11/30/2011,-0.055064067,-0.267214283
11/30/2018,-0.09513421,-0.09513421
5/2/2016,-0.08772465,-0.138404997
2/17/2017,-0.087500448,-0.153286955
3/18/2010,-0.119327371,-0.296284996
2/19/2008,-0.153286955,-0.141285002
1/21/2014,-0.172748386,-0.337819998
9/24/2013,-0.076768567,-0.232324998
9/21/2014,-0.14643595,-0.259889999
10/7/2013,-0.04085381,-0.302609997
7/3/2014,-0.119859758,-0.277286953
1/3/2015,-0.138506775,-0.291769999
12/24/2014,-0.125084848,-0.222399999
6/23/2013,-0.099857294,-0.123185716
4/14/2011,-0.125435326,-0.136664995
9/3/2012,-0.058680437,-0.413854997
6/24/2011,-0.131593398,-0.226799997
1/9/2011,-0.152675282,-0.207895458
7/29/2011,-0.192563507,-0.247100002
8/24/2012,-0.092651763,-0.259194991
5/7/2019,-0.121178831,-0.229089998
8/21/2018,-0.110205512,-0.151715
9/12/2018,-0.138993157,-0.205359997
12/19/2015,-0.129508729,-0.112060977
8/1/2017,-0.065483589,-0.133074466
10/27/2015,-0.109774721,-0.263219997
8/29/2016,-0.04005186,-0.117794857
7/8/2016,-0.107380589,-0.331929998
2/26/2010,-0.102965836,-0.141124996
8/1/2009,-0.118576702,-0.164952383
6/11/2009,-0.061237945,-0.033895002
1/16/2009,-0.133375417,-0.196177273
5/31/2009,-0.117794857,-0.254357141
11/16/2013,-0.134001794,-0.350669999
1/16/2013,-0.047177908,-0.33173
1/6/2015,-0.123673969,-0.142709996
9/20/2012,-0.050215246,-0.283594998
5/24/2012,-0.010897619,-0.338745
5/30/2019,-0.14234593,-0.216088573
10/4/2017,-0.061970432,-0.088974999
11/3/2017,-0.067106097,-0.185755
1/3/2016,-0.174027117,-0.257369996
8/13/2010,-0.114862423,-0.191350001
3/24/2015,-0.107850287,-0.299892307
1/28/2009,-0.087831384,-0.138854998
4/13/2015,-0.096062079,-0.270969998
4/10/2014,-0.100856443,-0.091795
11/1/2013,-0.115402126,-0.103109998
7/17/2013,-0.121880796,-0.262321739
5/12/2014,-0.094541981,-0.198649998
3/9/2011,-0.145472221,-0.01125
4/25/2011,-0.164856935,-0.140144998
7/12/2011,-0.142990629,-0.126639999
4/17/2019,-0.101572571,-0.240545002
2/3/2019,0.008790498,0.008790498
9/27/2018,-0.071975723,-0.080933331
2/29/2016,-0.142399413,-0.151374993
7/4/2016,-0.139747618,-0.096583869
7/17/2015,-0.149233459,-0.2027
7/27/2010,-0.117918032,-0.133733333
10/11/2016,-0.088535279,-0.223599997
5/22/2015,-0.120385339,-0.020315
12/9/2008,-0.051584936,-0.130880003
2/13/2008,-0.096583869,-0.125334995
12/28/2013,-0.136461781,-0.201546151
2/24/2015,-0.125666151,-0.215611994
8/29/2013,-0.1196625,-0.33869
12/14/2014,-0.099770159,-0.188342858
5/25/2014,-0.07749798,-0.119185713
5/26/2014,-0.080380484,-0.074620001
1/6/2013,-0.079530047,-0.229389996
11/30/2012,-0.003989948,-0.224464997
2/21/2018,-0.119956389,-0.070890456
10/3/2018,-0.070890456,-0.308182607
9/19/2017,-0.115333539,-0.113264997
3/24/2016,-0.210891094,-0.331863637
7/4/2010,-0.081043478,-0.380245451
8/28/2009,-0.0907895,-0.269973526
1/26/2010,-0.139272332,-0.118377084
6/18/2008,-0.11644107,-0.156865003
9/22/2013,-0.200429613,-0.12079583
12/24/2012,-0.06324204,-0.234474999
4/4/2011,-0.164265879,-0.400375001
2/22/2008,-0.118377084,-0.216649996
9/2/2019,-0.172515886,-0.027104996
3/5/2018,-0.041062426,-0.227055
2/17/2018,-0.117177494,-0.133119046
7/15/2018,-0.08935468,-0.090833532
10/22/2017,-0.059762829,-0.084941935
11/23/2016,-0.022407202,-0.255004539
3/15/2010,-0.087476702,-0.237304996
5/5/2010,-0.090833532,-0.143899999
8/16/2008,-0.104679699,-0.160766666
9/10/2009,-0.056576354,-0.234371425
5/28/2009,-0.062095405,-0.182709998
8/14/2016,-0.09208569,-0.088646149
7/31/2014,-0.150935663,-0.19992857
2/27/2014,-0.065431064,-0.323560001
2/26/2014,-0.122390817,-0.064429999
7/18/2014,-0.219248911,-0.206759999
8/27/2014,-0.134239888,-0.03961
12/30/2014,-0.157353975,-0.288411997
2/17/2011,-0.164268864,-0.260584997
5/24/2011,-0.126039029,-0.106324999
6/6/2011,-0.221933961,-0.133276188
3/30/2011,-0.143657512,-0.271025003
10/7/2008,-0.15560714,-0.204729998
10/29/2018,-0.093351477,-0.093351477
2/18/2018,-0.1076525,-0.215425
2/3/2017,-0.104084562,-0.185304172
1/31/2017,-0.066402388,-0.346820834
5/22/2017,-0.080680568,-0.353040321
9/3/2015,-0.165325253,-0.345791995
11/24/2010,-0.192648147,-0.341179999
7/12/2016,-0.09415113,-0.320744999
10/30/2010,-0.096439309,-0.168522725
6/8/2010,-0.128768943,-0.467415
8/21/2010,-0.353040321,-0.226128569
7/6/2010,-0.128549778,-0.227924388
3/10/2010,-0.088446108,-0.167132352
12/24/2009,-0.009737499,-0.233314996
9/24/2008,-0.109526178,0.04259
7/31/2015,-0.162278593,-0.303939132
12/10/2014,-0.145032181,-0.087819045
4/15/2011,-0.123357332,-0.059944998
7/6/2012,-0.012006189,-0.236654996
5/22/2009,-0.073587754,-0.104135001
7/17/2010,-0.185526445,-0.139956667
9/9/2019,-0.159000653,-0.213205001
9/25/2018,-0.052108687,-0.056354998
9/29/2018,-0.107562906,-0.205434614
10/28/2017,-0.05437283,-0.19971333
6/22/2017,-0.072928299,-0.211091662
8/3/2017,-0.039851852,-0.073445593
12/11/2016,-0.055568305,-0.221916662
8/16/2015,-0.209396882,-0.244049998
8/30/2010,-0.157403152,-0.133262964
3/27/2010,-0.055836571,-0.126212338
5/19/2009,-0.103677332,-0.121074999
8/6/2008,-0.098917125,-0.289499998
9/12/2015,-0.117273469,-0.211190476
4/1/2009,-0.073445593,-0.145120002
1/9/2009,-0.154489905,-0.07588
9/16/2014,-0.121424571,-0.130454998
4/22/2013,-0.153325081,-0.200934996
10/29/2012,-0.036709561,-0.381118179
2/7/2013,-0.081092818,-0.25038437
10/18/2011,-0.10139646,-0.060329999
5/21/2012,-0.049199371,-0.21407
7/26/2008,-0.12400283,-0.136094998
7/11/2008,-0.126212338,-0.250442857
2/14/2018,-0.120545757,-0.172040001
6/29/2018,-0.074534728,-0.185482353
10/19/2017,-0.079632936,-0.304008333
11/11/2015,-0.098244354,-0.163619358
6/3/2017,-0.13821875,-0.267146663
1/21/2016,-0.146256847,-0.112259419
7/30/2016,-0.088748841,-0.061809092
4/6/2010,-0.117233333,-0.240345
10/22/2009,-0.100149593,-0.175134999
5/8/2010,0.016527919,-0.258924995
4/18/2008,-0.189044047,-0.096844998
11/13/2008,-0.083824051,-0.117762499
9/17/2009,-0.147168964,-0.093429998
3/14/2008,-0.112259419,-0.12352
4/17/2016,-0.133654575,-0.16282
2/4/2014,-0.064013968,-0.176409999
1/31/2011,-0.081320945,-0.173004166
10/15/2019,-0.168970676,-0.284751851
8/4/2019,-0.154997003,0.040349999
11/25/2017,-0.101051434,-0.105674998
1/3/2018,-0.130720763,-0.241074999
7/18/2017,-0.082479273,-0.190344997
4/22/2017,-0.088157671,-0.290344995
6/11/2017,-0.051950156,-0.072274999
6/10/2017,-0.111513628,-0.14106
1/16/2017,-0.094261755,-0.172419044
3/4/2016,-0.100895741,-0.21488
8/8/2016,-0.069198858,-0.004749997
6/18/2010,-0.143520906,-0.148500003
12/23/2009,-0.055882592,-0.178609089
9/5/2015,-0.137033554,-0.39514
5/13/2015,-0.106940592,-0.054124998
10/26/2015,-0.140996343,-0.241860003
4/7/2008,-0.05464863,-0.326414285
4/6/2015,-0.113562264,-0.368789997
1/19/2014,-0.118511618,-0.216120001
4/1/2013,-0.095975519,-0.203751282
5/27/2014,-0.136420889,-0.188239998
7/15/2012,-0.049635452,-0.364919995
4/14/2012,-0.004838372,-0.118185001
3/23/2012,-0.064894876,-0.160759997
1/5/2012,-0.058990727,-0.227559996
11/28/2008,-0.120512323,-0.250828572
10/12/2019,-0.210531259,-0.270274996
6/7/2019,-0.116975207,-0.153615
7/13/2018,-0.130908783,-0.022195
2/16/2018,-0.138014972,-0.199739999
1/27/2016,-0.130935357,-0.195885
6/17/2015,-0.13236086,-0.278151852
7/2/2010,-0.107023333,-0.045438095
3/14/2010,-0.128759664,-0.208979997
7/16/2008,-0.052229523,-0.362495238
3/19/2008,-0.122822497,-0.290637494
10/11/2013,-0.018517051,-0.154854998
12/5/2012,-0.075240624,-0.206749999
5/21/2014,-0.079978204,-0.147659091
1/27/2011,-0.170991268,-0.300429998
3/7/2012,-0.042962218,-0.188007137
2/20/2012,-0.0123699,-0.199575002
4/23/2010,-0.078174632,-0.411589995
9/23/2015,-0.111772919,-0.168572969
8/3/2015,-0.143395081,-0.194877139
11/16/2010,-0.050459811,-0.093827152
8/20/2015,-0.131618673,-0.165972001
11/18/2016,-0.051041563,-0.297007142
10/18/2010,-0.10685,-0.19613
8/1/2010,-0.092537178,5.00E-04
1/25/2010,-0.087208108,-0.110165003
8/15/2009,-0.093827152,-0.296494996
3/2/2009,-0.059135347,-0.087834997
9/8/2008,-0.094073846,-0.107285716
4/13/2014,-0.154808527,-0.08613913
12/28/2014,-0.17110395,-0.305270001
11/4/2014,-0.109642932,-0.098465002
8/24/2011,-0.116993233,-0.177009996
5/26/2011,-0.174580563,0.019774999
6/7/2012,-0.04519035,-0.216779998
10/20/2019,-0.142795495,-0.146499995
7/26/2018,-0.113295122,-0.251703998
12/30/2017,-0.06942594,-0.147466666
12/20/2015,-0.1362771,-0.165400001
9/14/2015,-0.126539972,-0.206344997
11/14/2010,-0.051260503,-0.206328575
10/19/2010,-0.164106161,-0.413849999
4/1/2010,-0.069289493,-0.127284996
12/16/2009,-0.066932793,-0.11204
5/10/2010,-0.051631597,-0.248069998
8/27/2015,-0.153990505,-0.210263639
5/22/2008,-0.149017884,-0.084439129
4/27/2010,-0.040724406,-0.259534997
11/3/2008,-0.150166665,0.052760001
11/1/2016,-0.07307202,-0.263844997
5/30/2009,-0.073849366,-0.086568001
4/1/2016,-0.135189814,-0.437654997
7/14/2016,-0.101406117,-0.212066662
8/5/2014,-0.162307745,-0.282212501
2/6/2014,-0.113847953,-0.074444444
3/2/2015,-0.158979548,-0.208695833
6/2/2014,-0.134120203,-0.268529997
8/19/2013,-0.144567775,-0.135897142
9/10/2011,-0.112323981,-0.117099997
11/9/2011,-0.05246227,-0.014559997
1/3/2009,-0.115077488,-0.143619995
8/2/2018,-0.125014809,-0.087469998
8/3/2019,-0.178669143,-0.209824491
6/28/2018,-0.112326135,-0.214905001
2/18/2019,-0.087987716,-0.100285002
12/23/2017,-0.09936119,-0.190462495
8/9/2016,-0.048984586,-0.146934211
6/18/2016,-0.177886665,-0.22071
10/17/2015,-0.198331579,-0.142635
1/14/2016,-0.14026455,-0.236274996
8/28/2017,-0.086799149,-0.205709523
3/29/2010,-0.156644512,-0.205909995
5/14/2009,-0.052264345,-0.252870001
6/27/2008,-0.053353846,-0.046259999
8/22/2015,-0.139391862,-0.298394998
12/11/2013,-0.078780861,-0.46790499
11/10/2014,-0.122377327,-0.442276183
5/18/2014,-0.133359425,-0.408466665
12/6/2012,-0.053680854,0.001654999
2/7/2014,-0.116431144,-0.105154996
4/23/2011,-0.160428672,-0.119275004
8/28/2011,-0.201554862,-0.197224999
6/17/2011,-0.112256657,-0.028709999
4/4/2012,-0.057729569,-0.214795
4/27/2019,-0.153905353,-0.252109998
5/15/2016,-0.085419449,-0.228904764
10/12/2016,-0.114763814,-0.073000854
6/10/2016,-0.08693474,-0.16841739
3/21/2016,-0.135545785,-0.022595001
9/26/2010,-0.098167722,-0.090922725
11/5/2009,-0.101871367,-0.216402704
11/4/2008,-0.073000854,-0.131419998
5/28/2008,-0.093400625,0.003190479
4/3/2015,-0.048001764,-0.209585711
6/3/2013,-0.105141934,-0.154849998
11/21/2012,-0.047882,-0.218652384
2/20/2013,-0.064533423,-0.190679996
12/29/2011,-0.035045929,-0.123175
5/19/2010,-0.148787391,-0.284350002
3/26/2018,-0.143851151,-0.05856465
2/15/2018,-0.13135352,-0.275609997
12/26/2018,-0.05856465,-0.220839997
5/13/2018,-0.11780604,-0.269774997
12/18/2017,-0.083896778,-0.171124997
9/26/2015,-0.164293382,-0.466359992
2/21/2016,-0.140919873,-0.254944997
3/26/2016,-0.25976544,-0.290199996
11/10/2010,-0.110710185,-0.231989993
4/7/2016,-0.102417408,2.25E-04
2/19/2016,-0.11818761,-0.314049998
11/28/2016,-0.03713987,-0.244721739
2/23/2014,-0.100350341,-0.117675001
10/3/2012,-0.021019653,-0.153869998
9/3/2011,-0.080356612,-0.087670002
7/5/2011,-0.157739169,-0.227033329
4/18/2012,-0.063333782,-0.0252
8/28/2019,-0.119867887,-0.125754996
5/16/2018,-0.103907212,-0.075058061
1/16/2019,-0.075058061,-0.102550212
12/22/2018,-0.102550212,-0.107234999
11/17/2016,-0.052327448,-0.514069996
9/23/2017,-0.073207085,-0.106804997
6/21/2017,-0.075227076,-0.319409999
5/14/2017,-0.002853434,-0.327465
5/30/2017,-0.072979938,-0.196689996
11/19/2015,-0.207533399,-0.20866875
5/16/2016,-0.071345029,-0.291399999
3/7/2017,-0.084153444,-0.120585
10/21/2015,-0.099635,-0.152260002
3/26/2010,-0.096830106,-0.200519997
11/6/2008,-0.024926667,-0.075057145
7/11/2014,-0.149575837,-0.107609521
12/20/2013,-0.110344368,-0.074625
4/1/2014,-0.124367441,-0.177723811
10/26/2011,-0.039380591,-0.014245001
2/1/2011,-0.063304989,-0.231049997
7/3/2011,-0.025017625,-0.138570002
1/7/2011,-0.185567171,-0.212269999
7/11/2011,-0.172842731,0.00967333
1/19/2012,-0.046934552,-0.281995453
2/26/2012,-0.031268684,-0.211699998
12/1/2011,-0.040133701,-0.153984999
8/15/2018,-0.148787415,-0.315939999
6/4/2018,-0.073365089,-0.120074999
12/29/2017,-0.082248991,-0.224464998
10/2/2015,-0.182855473,-0.151514999
12/28/2010,-0.173640382,-0.242505001
10/1/2015,-0.203930654,-0.205823806
2/27/2017,-0.039711251,-0.110897367
9/5/2008,-0.032793528,-0.279209998
10/3/2014,-0.158173758,0.005719998
12/12/2013,-0.092741037,-0.178309998
8/7/2013,-0.109093197,-0.353090475
1/31/2013,-0.052734682,-0.084895004
12/26/2014,-0.108366665,-0.151530001
4/26/2013,-0.106976346,-0.092009994
6/18/2014,-0.131690355,-0.260484996
9/14/2012,-0.109043876,-0.351409998
10/22/2011,-0.09029549,-0.238878262
5/13/2011,-0.127067545,-0.331324996
2/5/2012,-0.090428433,-0.231499996
8/30/2018,-0.093980918,-0.27113
9/3/2016,-0.013197846,-0.239510711
10/16/2016,-0.108640844,-0.211315627
6/29/2009,-0.06512145,-0.09339941
11/18/2009,-0.0876786,0.013168275
7/23/2015,-0.132829324,-0.234694999
8/22/2009,-0.091955632,-0.166190002
11/23/2008,-0.05665119,-0.179896152
2/21/2010,-0.06169606,-0.227100003
4/7/2009,-0.09339941,-0.113025
12/25/2008,0.013168275,-0.397119046
5/12/2015,-0.117449577,-0.365764999
6/12/2014,-0.134641496,-0.242942858
2/26/2013,-0.05995586,-0.0631
7/4/2013,-0.021341176,-0.191534996
6/18/2011,-0.142692805,-0.203484999
7/30/2011,-0.229101349,-0.187199999
7/20/2012,-0.112009023,-0.225019044
5/1/2012,0.01443123,-0.078240001
11/22/2011,-0.063249318,0.022690475
1/23/2012,-0.04949595,-0.449566658
8/22/2010,-0.170709039,-0.225489995
8/12/2019,-0.209826324,-0.369345003
12/2/2018,-0.1053062,-0.1053062
3/14/2018,-0.098343232,-0.16775
1/21/2018,-0.104302288,-0.019345678
3/27/2017,-0.069959456,-0.037866102
5/14/2016,-0.119738342,-0.186459085
1/4/2010,-0.070756151,-0.151849999
10/22/2016,-0.054437824,-0.231825
9/19/2009,-0.019345678,-0.040247402
4/28/2009,-0.120103514,-0.260733332
1/22/2010,-0.0820226,-0.197105003
10/13/2009,-0.057276959,-0.249364999
7/23/2008,-0.124463386,-0.212459259
8/25/2008,-0.037866102,-0.075544448
6/23/2016,-0.083639539,-0.202169996
4/3/2014,-0.101034533,-0.198354542
12/22/2014,-0.147333538,-0.235529996
3/3/2013,-0.021511732,-0.246750002
7/24/2013,-0.132577714,-0.196990001
2/3/2011,-0.115375545,0.108733331
6/15/2011,-0.137564265,-0.26699
8/15/2011,-0.144409269,-0.226645449
1/30/2012,-0.027209678,-0.226033329
7/18/2009,-0.040247402,-0.295634998
7/12/2019,-0.085543601,-0.17850416
7/17/2018,-0.074806788,-0.162327271
10/11/2017,-0.060868769,-0.024717856
7/22/2017,-0.087934117,-0.056491667
8/2/2016,-0.079121511,-0.153219995
8/27/2017,-0.045658646,-0.135254997
2/18/2017,-0.090125508,-0.160685003
9/14/2010,-0.106573449,-0.240514998
7/17/2009,-0.09636009,-0.159354998
9/22/2009,-0.025881855,-0.067214997
12/4/2016,-0.071794912,-0.026534998
8/19/2014,-0.153986315,-0.285209995
11/2/2014,-0.124448065,-0.157194998
11/25/2012,-0.064775707,-0.313734993
5/5/2011,-0.163509382,-0.370924996
2/22/2012,-0.107197786,-0.155940001
5/31/2019,-0.178656812,-0.114543948
10/28/2018,-0.114543948,-0.090760248
12/14/2015,-0.164927967,-0.091287096
2/13/2016,-0.09601194,-0.086015216
7/27/2016,-0.109282307,-0.213404998
4/12/2016,-0.135386799,-0.391394994
2/11/2010,-0.076254695,-0.071352383
9/16/2009,-0.090760248,-0.231710003
1/5/2009,-0.084967913,-0.224455
3/9/2008,-0.091287096,-0.265034998
7/14/2008,-0.089714618,-0.223891998
5/2/2015,-0.11488708,-0.13815283
7/20/2015,-0.115375468,-0.286779999
10/10/2012,-0.038467283,0.032639999
2/16/2011,-0.152083149,-0.236394996
3/5/2008,-0.13815283,-0.253809521
8/13/2018,-0.142464983,-0.092694999
6/14/2018,-0.076713009,-0.118451258
1/27/2018,-0.124516288,-0.177390324
2/26/2016,-0.121733489,-0.179864997
3/23/2015,-0.08742833,-0.200899999
5/10/2016,-0.12531107,-0.186575
2/13/2010,-0.07799676,-0.111004999
9/7/2010,-0.079673148,-0.346133333
6/1/2010,-0.160237744,-0.141840003
9/17/2016,-0.165729369,-0.310999997
4/9/2008,-0.140195424,-0.318139998
8/8/2009,-0.110110058,-0.358689999
3/18/2008,-0.118451258,-0.164114287
12/14/2008,-0.038535407,-0.369978261
2/25/2008,-0.177390324,-0.172782142
3/4/2015,-0.168470988,-0.247505402
10/7/2014,-0.135363096,-0.33552857
2/25/2011,-0.141981249,0.019780951
6/24/2013,-0.071274899,-0.201834996
1/4/2013,-0.0652072,-0.268634995
1/20/2011,-0.109007534,-0.086944441
8/9/2012,-0.01009087,-0.257759996
2/3/2012,-0.064428264,-0.149229996
5/15/2012,-0.02866923,-0.24865454
3/24/2018,-0.058277059,-0.199069999
5/26/2019,-0.097873219,-0.233454999
7/14/2018,-0.086797143,-0.124752381
8/31/2017,-0.07923602,-0.172510001
9/4/2017,-0.072244697,0.060280952
12/9/2015,-0.134398942,-0.114052376
4/17/2015,-0.149866022,-0.111004998
10/19/2015,-0.144331265,-0.262242859
1/14/2010,-0.134192469,-0.189322724
12/30/2008,-0.094886075,-0.294749999
5/17/2016,-0.078075547,-0.395204995
8/9/2015,-0.19557903,-0.081844995
7/24/2014,-0.211128404,-0.139494996
1/2/2014,-0.086585332,-0.328475002
8/9/2013,-0.098556352,-0.133874996
1/9/2013,-0.067512359,-0.415935
5/1/2011,-0.20396982,-0.137661906
3/21/2011,-0.176920561,-0.259679998
6/16/2011,-0.141695151,-0.311075
11/20/2011,-0.084230316,-0.164168185
11/4/2011,-0.056415181,-0.390381816
2/11/2012,-0.133025853,-0.274474995
2/21/2012,-0.033168842,-0.369434998
5/28/2012,-0.015330454,-0.21802
9/7/2019,-0.100936266,-0.144364998
8/6/2018,-0.138841666,-0.081825003
7/29/2019,-0.140981999,-0.060229998
6/19/2019,-0.19842827,-0.125565215
5/3/2019,-0.107689499,-0.012282474
3/5/2019,-0.085312079,-0.083391305
7/7/2018,-0.084016946,9.18E-04
5/19/2018,-0.017618314,-0.06717126
9/23/2018,-0.070236504,-0.120789473
12/26/2010,-0.146918748,-0.041719998
11/20/2008,-0.039307807,-0.306038094
2/23/2010,-0.069734434,-0.284134993
11/18/2008,-0.083391305,-0.317099996
11/11/2009,-0.061742708,-0.190514814
1/20/2010,-0.064141888,-0.189045
11/27/2016,-0.030971098,-0.288219997
5/5/2009,-0.06717126,-0.104833331
8/12/2008,-0.011063726,-0.198274999
12/20/2008,-0.146811723,-0.163175004
12/23/2014,-0.129957646,-0.163575
11/29/2014,-0.112603636,-0.055577276
2/23/2015,-0.14184699,-0.192865001
3/24/2013,-0.062833935,-0.319909523
3/14/2015,-0.161386881,-0.154065001
3/8/2012,-0.064816608,-0.18052069
10/14/2011,-0.136812933,-0.335664997
6/30/2012,-0.049031193,-0.307119997
11/17/2011,-0.042958487,-0.222644999
7/31/2010,-0.105594201,-0.055910002
12/28/2018,-0.086707119,-0.086707119
11/3/2015,-0.120094786,-0.212504999
4/3/2016,-0.119116609,-0.199613046
5/8/2017,-0.037317229,-0.313714816
11/27/2010,-0.171854588,-0.15721625
11/12/2010,-0.105915873,-0.240599998
8/23/2010,-0.157679735,-0.061685715
12/26/2009,-0.182545304,-0.133566661
3/30/2008,-0.125587498,-0.194695236
3/3/2008,-0.15721625,-0.217495835
10/13/2016,-0.032666268,-0.244848147
1/14/2014,-0.115413312,-0.275119998
5/20/2013,-0.098453628,-0.290609998
3/15/2011,-0.153757729,-0.108571428
4/18/2011,-0.132245953,-0.17708182
7/21/2012,-0.05175245,-0.108429999
10/2/2011,-0.094826263,-0.18704
8/26/2011,-0.182830957,-0.103855001
4/5/2018,-0.103557102,-0.129575115
8/24/2019,-0.107085416,-0.143078078
12/7/2018,-0.129575115,-0.306703441
8/4/2018,-0.157971999,-0.061444998
11/22/2018,-0.143078078,-0.012677269
6/26/2017,-0.046375896,-0.061175
5/6/2017,-0.056936319,-0.31625
6/4/2015,-0.113650943,-0.134128099
5/13/2008,-0.152493797,-0.268715
